n16,n17,o19,cell-volume,cellnumber,x,y,z
523380000000.0,75612000.0,125340000000.0,2.1378e-09,299916,-0.058089,-0.25413,0.86861
520430000000.0,75185000.0,124920000000.0,9.9624e-10,299917,-0.059797,-0.25413,0.8664
527330000000.0,76193000.0,125840000000.0,1.1032e-09,299918,-0.05981,-0.25483,0.86564
519900000000.0,75073000.0,125130000000.0,2.1213e-09,299919,-0.05842,-0.25683,0.86563
512710000000.0,74054000.0,123830000000.0,4.7814e-10,299922,-0.068292,-0.25411,0.86603
518400000000.0,74892000.0,124560000000.0,5.9588e-10,299923,-0.068278,-0.25458,0.86562
218770000000.0,29728000.0,84331000000.0,4.8608e-09,299930,-0.010944,-0.25454,0.91475
253150000000.0,34815000.0,89507000000.0,3.6891e-09,299935,-0.0090598,-0.25794,0.90672
250990000000.0,34498000.0,89128000000.0,3.109e-09,299937,-0.0060521,-0.25766,0.90721
238140000000.0,32740000.0,86755000000.0,1.963e-09,299938,-0.0077545,-0.25523,0.90768
242100000000.0,33246000.0,87614000000.0,1.6237e-09,299939,-0.0076478,-0.25589,0.90698
239020000000.0,32868000.0,86924000000.0,1.9988e-09,299940,-0.010873,-0.25524,0.90702
243810000000.0,33502000.0,87909000000.0,1.7614e-09,299941,-0.010695,-0.25595,0.90634
214700000000.0,29172000.0,83543000000.0,4.4458e-09,299949,-0.0035756,-0.25453,0.91557
237690000000.0,32676000.0,86658000000.0,1.9216e-09,299950,-0.0046123,-0.25522,0.9081
240680000000.0,33046000.0,87345000000.0,1.4976e-09,299951,-0.0045346,-0.25584,0.9074
235580000000.0,32408000.0,86186000000.0,3.4531e-09,299952,-0.0031794,-0.2548,0.90989
235820000000.0,32435000.0,86273000000.0,3.4949e-09,299953,-0.0064596,-0.25481,0.90957
221770000000.0,30294000.0,84370000000.0,3.742e-09,299954,-0.0051298,-0.25449,0.91242
212900000000.0,28908000.0,83283000000.0,4.2897e-09,299974,-0.0056345,-0.25418,0.91848
214850000000.0,29164000.0,83693000000.0,4.7082e-09,299975,-0.0096719,-0.25418,0.91832
218720000000.0,29729000.0,84364000000.0,4.4467e-09,299976,-0.013589,-0.25419,0.91713
237230000000.0,32640000.0,86524000000.0,3.5257e-09,299977,-0.0097015,-0.25481,0.90901
223580000000.0,30546000.0,84704000000.0,3.807e-09,299978,-0.0085854,-0.25449,0.91198
216890000000.0,29528000.0,83796000000.0,4.1345e-09,299979,-0.0073078,-0.25418,0.91525
212350000000.0,28862000.0,83104000000.0,4.1023e-09,299983,-0.001808,-0.25418,0.91864
212890000000.0,28977000.0,83081000000.0,4.2482e-09,299984,0.0020104,-0.25418,0.91871
236180000000.0,32478000.0,86257000000.0,3.4383e-09,299990,0.00011716,-0.2548,0.91
221290000000.0,30241000.0,84197000000.0,3.6991e-09,299991,0.0018682,-0.25448,0.91264
221290000000.0,30242000.0,84228000000.0,3.6649e-09,299992,-0.0016284,-0.25448,0.91261
215670000000.0,29398000.0,83445000000.0,3.8115e-09,299993,0.00012518,-0.25417,0.91556
251250000000.0,34537000.0,89053000000.0,2.7994e-09,300038,0.0031507,-0.25737,0.90715
250810000000.0,34495000.0,88998000000.0,2.5144e-09,300040,-0.002906,-0.25723,0.90715
250380000000.0,34402000.0,88930000000.0,2.7422e-09,300041,5.5343e-05,-0.25738,0.90726
245510000000.0,33853000.0,87728000000.0,1.63e-09,300044,-0.0014465,-0.2548,0.90795
248690000000.0,34284000.0,88327000000.0,1.2892e-09,300045,-0.0014049,-0.25544,0.90724
245140000000.0,33744000.0,87686000000.0,1.6327e-09,300046,0.0016814,-0.2548,0.90794
247790000000.0,34098000.0,88211000000.0,1.3433e-09,300047,0.0016487,-0.25546,0.90724
246160000000.0,33996000.0,87973000000.0,3.4292e-09,300061,-0.019063,-0.2548,0.90586
229820000000.0,31347000.0,86194000000.0,4.7312e-09,300062,-0.021277,-0.25418,0.91487
258570000000.0,35688000.0,90235000000.0,3.0755e-09,300063,-0.015061,-0.25753,0.90457
255750000000.0,35244000.0,89822000000.0,3.2585e-09,300089,-0.012054,-0.25762,0.90558
247780000000.0,34210000.0,88203000000.0,1.7038e-09,300094,-0.013822,-0.25481,0.90577
252310000000.0,34821000.0,89084000000.0,1.4951e-09,300095,-0.013585,-0.25552,0.9051
239430000000.0,32967000.0,86890000000.0,3.5367e-09,300096,-0.012902,-0.25481,0.9082
231210000000.0,31678000.0,85917000000.0,3.7679e-09,300097,-0.015373,-0.25449,0.91023
251050000000.0,34711000.0,88706000000.0,1.66e-09,300098,-0.016773,-0.2548,0.90466
257020000000.0,35539000.0,89787000000.0,1.3711e-09,300099,-0.016474,-0.25547,0.90402
250130000000.0,34647000.0,88270000000.0,2.9892e-09,300100,-0.01594,-0.25445,0.9069
236290000000.0,32463000.0,86707000000.0,3.7222e-09,300101,-0.018621,-0.25449,0.90898
260860000000.0,36057000.0,90560000000.0,2.6001e-09,300102,-0.017868,-0.25726,0.90339
227710000000.0,31105000.0,85658000000.0,4.1427e-09,300103,-0.018184,-0.25418,0.91246
226990000000.0,31048000.0,85251000000.0,3.793e-09,300104,-0.011995,-0.25449,0.91123
223180000000.0,30435000.0,84886000000.0,4.0239e-09,300105,-0.014568,-0.25418,0.91357
261670000000.0,36131000.0,91174000000.0,4.5269e-09,300137,-0.034326,-0.25419,0.90664
261930000000.0,36355000.0,90499000000.0,3.7532e-09,300138,-0.030598,-0.25449,0.90184
256830000000.0,35533000.0,90077000000.0,3.8558e-09,300161,-0.030911,-0.25417,0.90518
276900000000.0,38448000.0,93010000000.0,3.3638e-09,300162,-0.025966,-0.25771,0.89865
268250000000.0,37288000.0,91286000000.0,1.6902e-09,300163,-0.027611,-0.25482,0.89824
276310000000.0,38419000.0,92663000000.0,1.5532e-09,300164,-0.027176,-0.25556,0.8977
282190000000.0,39246000.0,93757000000.0,3.3354e-09,300165,-0.028447,-0.2577,0.89665
263250000000.0,36540000.0,90559000000.0,1.6686e-09,300166,-0.025072,-0.25481,0.90013
270910000000.0,37611000.0,91879000000.0,1.5127e-09,300167,-0.024683,-0.25554,0.89956
264650000000.0,36849000.0,90483000000.0,2.9538e-09,300168,-0.027417,-0.25445,0.90057
271130000000.0,37588000.0,92136000000.0,3.1129e-09,300169,-0.023335,-0.25757,0.90045
242180000000.0,33378000.0,87546000000.0,3.5965e-09,300187,-0.021737,-0.25448,0.90745
240310000000.0,33013000.0,87579000000.0,3.619e-09,300188,-0.024678,-0.25417,0.90904
266320000000.0,36948000.0,91501000000.0,4.3024e-09,300189,-0.034045,-0.25418,0.90304
291630000000.0,40710000.0,94880000000.0,2.6968e-09,300196,-0.032805,-0.25735,0.89221
287100000000.0,39997000.0,94385000000.0,3.1059e-09,300198,-0.030753,-0.25759,0.89446
273690000000.0,38109000.0,92035000000.0,1.6883e-09,300199,-0.029997,-0.25482,0.89618
281880000000.0,39261000.0,93437000000.0,1.5168e-09,300200,-0.029522,-0.25554,0.89566
279770000000.0,39053000.0,92781000000.0,1.6554e-09,300201,-0.032221,-0.25481,0.89394
287570000000.0,40128000.0,94185000000.0,1.4059e-09,300202,-0.031703,-0.25549,0.89347
269940000000.0,37634000.0,91231000000.0,2.9989e-09,300203,-0.02999,-0.25445,0.89854
276270000000.0,38593000.0,92081000000.0,2.9779e-09,300204,-0.032378,-0.25445,0.89631
274570000000.0,38338000.0,91971000000.0,3.2707e-09,300205,-0.033143,-0.25416,0.89947
289370000000.0,40638000.0,94225000000.0,3.5498e-09,300206,-0.037878,-0.25448,0.89437
288970000000.0,40496000.0,94594000000.0,3.603e-09,300207,-0.038894,-0.25417,0.89757
290400000000.0,40772000.0,94108000000.0,1.6265e-09,300208,-0.034283,-0.2548,0.89154
294260000000.0,41189000.0,95047000000.0,1.3403e-09,300209,-0.033745,-0.25546,0.89109
284530000000.0,39911000.0,93183000000.0,2.9083e-09,300210,-0.034587,-0.25444,0.89388
283670000000.0,39786000.0,93252000000.0,3.1363e-09,300211,-0.035513,-0.25416,0.89696
233180000000.0,31928000.0,86488000000.0,3.9589e-09,300212,-0.021473,-0.25417,0.91095
298810000000.0,41861000.0,95786000000.0,2.7173e-09,300244,-0.03475,-0.25736,0.88979
265540000000.0,36765000.0,91273000000.0,2.6164e-09,300283,-0.020693,-0.25727,0.90198
254680000000.0,35270000.0,89262000000.0,1.626e-09,300284,-0.019626,-0.2548,0.90335
261280000000.0,36198000.0,90420000000.0,1.2978e-09,300285,-0.01931,-0.25544,0.90272
258830000000.0,35880000.0,89889000000.0,1.6346e-09,300286,-0.022398,-0.2548,0.90183
265930000000.0,36874000.0,91129000000.0,1.3824e-09,300287,-0.022069,-0.25548,0.90122
256130000000.0,35594000.0,89211000000.0,2.8761e-09,300288,-0.021869,-0.25444,0.90411
260110000000.0,36191000.0,89817000000.0,2.8884e-09,300289,-0.024693,-0.25445,0.90243
253180000000.0,35155000.0,88882000000.0,2.9855e-09,300290,-0.024677,-0.25416,0.90556
259600000000.0,36139000.0,89828000000.0,3.0511e-09,300291,-0.027622,-0.25416,0.90371
596350000000.0,86551000.0,134990000000.0,4.8173e-09,300294,-0.049225,-0.25419,0.88818
562780000000.0,81652000.0,130530000000.0,4.6939e-09,300295,-0.047174,-0.25419,0.89176
542010000000.0,78189000.0,127790000000.0,1.8522e-09,300296,-0.039696,-0.2552,0.88383
460620000000.0,66080000.0,117080000000.0,1.6377e-09,300297,-0.039078,-0.25588,0.88351
531410000000.0,76670000.0,126330000000.0,3.384e-09,300298,-0.040431,-0.2548,0.88596
357480000000.0,50949000.0,103090000000.0,3.3963e-09,300299,-0.038751,-0.2548,0.88877
486590000000.0,70205000.0,120380000000.0,3.6866e-09,300300,-0.041919,-0.25448,0.8887
557310000000.0,80430000.0,129950000000.0,1.7793e-09,300301,-0.040975,-0.25518,0.88103
518570000000.0,74688000.0,124860000000.0,1.5612e-09,300302,-0.040338,-0.25583,0.88073
568300000000.0,82091000.0,131330000000.0,3.3192e-09,300303,-0.041889,-0.25479,0.88303
575040000000.0,83097000.0,132270000000.0,3.6467e-09,300304,-0.043575,-0.25448,0.88561
584140000000.0,84712000.0,133340000000.0,4.037e-09,300305,-0.045387,-0.25418,0.88852
345220000000.0,49191000.0,101520000000.0,3.6124e-09,300330,-0.040007,-0.25448,0.8916
319090000000.0,44974000.0,98368000000.0,3.0626e-09,300331,-0.036477,-0.25753,0.88731
336300000000.0,47772000.0,100160000000.0,1.6301e-09,300333,-0.036173,-0.2548,0.88902
314470000000.0,44333000.0,97628000000.0,1.3924e-09,300334,-0.035609,-0.25548,0.88861
306440000000.0,43348000.0,96080000000.0,2.8855e-09,300335,-0.036646,-0.25444,0.89131
344470000000.0,49034000.0,101770000000.0,3.6786e-09,300336,-0.041305,-0.25417,0.89464
495820000000.0,71728000.0,121610000000.0,4.1319e-09,300353,-0.043523,-0.25418,0.89185
474650000000.0,68278000.0,118610000000.0,1.6284e-09,300357,-0.037871,-0.2548,0.88639
391260000000.0,55810000.0,107730000000.0,1.4514e-09,300358,-0.037269,-0.2555,0.88603
383350000000.0,54602000.0,106760000000.0,3.051e-09,300359,-0.038077,-0.25748,0.88459
478160000000.0,68681000.0,119370000000.0,2.8886e-09,300360,-0.039466,-0.25738,0.88175
221120000000.0,30220000.0,84244000000.0,3.722e-09,300451,0.011006,-0.25417,0.91429
246320000000.0,33984000.0,87857000000.0,1.6291e-09,300498,0.0079036,-0.2548,0.90726
249470000000.0,34400000.0,88493000000.0,1.3991e-09,300499,0.0077863,-0.25548,0.90657
253980000000.0,34981000.0,89444000000.0,2.9141e-09,300500,0.0062743,-0.25743,0.90681
249070000000.0,34475000.0,87971000000.0,2.863e-09,300501,0.0098009,-0.25444,0.90865
245220000000.0,33788000.0,87699000000.0,1.6372e-09,300502,0.0048002,-0.2548,0.90772
247410000000.0,34065000.0,88170000000.0,1.3757e-09,300503,0.0047301,-0.25547,0.90702
248770000000.0,34440000.0,87912000000.0,2.9074e-09,300504,0.0066065,-0.25444,0.90925
222270000000.0,30424000.0,84336000000.0,3.7106e-09,300505,0.0053148,-0.25448,0.9124
229720000000.0,31613000.0,85237000000.0,3.0819e-09,300506,0.0086786,-0.25416,0.91167
218270000000.0,29795000.0,83810000000.0,4.0224e-09,300507,0.0074213,-0.25418,0.91517
250030000000.0,34622000.0,88126000000.0,2.8573e-09,300508,0.012962,-0.25444,0.90783
234040000000.0,32274000.0,85844000000.0,2.9911e-09,300509,0.01203,-0.25416,0.91087
257080000000.0,35487000.0,89799000000.0,2.4777e-09,300510,0.0092543,-0.25716,0.90594
257930000000.0,35638000.0,89866000000.0,2.1675e-09,300512,0.012153,-0.25694,0.90519
255100000000.0,35324000.0,89063000000.0,1.3822e-09,300513,0.013908,-0.25444,0.90539
260710000000.0,36114000.0,90028000000.0,1.0865e-09,300514,0.013674,-0.25508,0.90471
260330000000.0,36012000.0,90173000000.0,2.1374e-09,300515,0.015095,-0.25693,0.9042
253140000000.0,35020000.0,88800000000.0,1.3783e-09,300517,0.010901,-0.25444,0.90628
259280000000.0,35889000.0,89829000000.0,1.1408e-09,300518,0.010701,-0.25511,0.9056
216420000000.0,29510000.0,83521000000.0,4.0517e-09,300520,0.0038428,-0.25418,0.91559
249750000000.0,34529000.0,88042000000.0,2.9338e-09,300521,0.0033766,-0.25444,0.90962
238700000000.0,32986000.0,86508000000.0,3.018e-09,300525,0.015346,-0.25416,0.90992
264340000000.0,36641000.0,90749000000.0,2.354e-09,300526,0.017814,-0.25712,0.90308
243020000000.0,33620000.0,87162000000.0,3.1615e-09,300537,0.018638,-0.25416,0.90881
247970000000.0,34376000.0,87896000000.0,3.2852e-09,300538,0.021828,-0.25416,0.90745
260470000000.0,36197000.0,89796000000.0,1.413e-09,300539,0.019644,-0.25444,0.90301
266240000000.0,36999000.0,90797000000.0,1.112e-09,300540,0.019284,-0.2551,0.90238
257550000000.0,35724000.0,89396000000.0,1.3953e-09,300541,0.016828,-0.25444,0.9043
262930000000.0,36460000.0,90334000000.0,1.1068e-09,300542,0.016557,-0.2551,0.90363
260820000000.0,36330000.0,89535000000.0,2.5352e-09,300543,0.019017,-0.25415,0.9054
268300000000.0,37253000.0,91289000000.0,2.1554e-09,300544,0.020462,-0.25695,0.90176
259190000000.0,36029000.0,89306000000.0,2.4775e-09,300546,0.015999,-0.25415,0.90662
267900000000.0,37269000.0,91219000000.0,3.7895e-09,300567,0.033841,-0.25417,0.90284
273370000000.0,38162000.0,91516000000.0,1.4304e-09,300593,0.027484,-0.25445,0.89794
280420000000.0,39137000.0,92757000000.0,1.2979e-09,300594,0.027028,-0.25519,0.8974
284530000000.0,39689000.0,93551000000.0,2.8673e-09,300595,0.02808,-0.25738,0.89652
279030000000.0,38858000.0,92812000000.0,2.6706e-09,300596,0.025616,-0.25729,0.89849
272200000000.0,38021000.0,91247000000.0,2.9535e-09,300597,0.030033,-0.25445,0.89848
268490000000.0,37476000.0,90747000000.0,3.1227e-09,300598,0.030494,-0.25416,0.90166
282910000000.0,39584000.0,92861000000.0,1.6909e-09,300603,0.032284,-0.25482,0.8939
291110000000.0,40711000.0,94325000000.0,1.5549e-09,300604,0.031766,-0.25556,0.89343
295980000000.0,41409000.0,95115000000.0,3.31e-09,300605,0.032864,-0.25765,0.8922
278290000000.0,38879000.0,92652000000.0,3.838e-09,300606,0.036559,-0.25417,0.90033
290140000000.0,40551000.0,94246000000.0,2.9029e-09,300607,0.030435,-0.25739,0.89434
279000000000.0,39033000.0,92195000000.0,1.4371e-09,300608,0.029842,-0.25446,0.89589
286430000000.0,40048000.0,93544000000.0,1.3363e-09,300609,0.029348,-0.25521,0.89539
278950000000.0,39051000.0,92116000000.0,2.9681e-09,300611,0.032439,-0.25445,0.89624
277050000000.0,38771000.0,91896000000.0,3.0948e-09,300612,0.033112,-0.25416,0.89935
402260000000.0,57883000.0,107510000000.0,1.9952e-09,300614,0.067474,-0.25418,0.88359
401270000000.0,57717000.0,107370000000.0,2.0527e-09,300615,0.068246,-0.25507,0.88378
414440000000.0,59804000.0,108740000000.0,4.1299e-09,300616,0.061895,-0.25451,0.8819
401960000000.0,57880000.0,107160000000.0,3.8972e-09,300617,0.064624,-0.25417,0.88471
433510000000.0,62614000.0,111170000000.0,3.3101e-09,300618,0.063262,-0.25449,0.879
414640000000.0,59896000.0,108420000000.0,3.8636e-09,300619,0.060886,-0.25417,0.88527
475270000000.0,68849000.0,116620000000.0,3.0511e-09,300620,0.057473,-0.25523,0.87397
489720000000.0,70997000.0,118870000000.0,5.7408e-09,300621,0.052761,-0.25615,0.86948
488240000000.0,70805000.0,118470000000.0,3.7307e-09,300622,0.053421,-0.25559,0.87208
484090000000.0,70199000.0,117690000000.0,4.1224e-09,300623,0.054525,-0.25527,0.87445
474360000000.0,68756000.0,116280000000.0,4.3101e-09,300624,0.056927,-0.25491,0.87669
477710000000.0,69192000.0,116710000000.0,4.0555e-09,300625,0.060154,-0.25486,0.875
452950000000.0,65577000.0,113490000000.0,4.7918e-09,300626,0.059839,-0.25452,0.87861
490850000000.0,71155000.0,118960000000.0,3.2154e-09,300627,0.054215,-0.25622,0.8679
487020000000.0,70601000.0,118360000000.0,2.8665e-09,300628,0.055308,-0.25546,0.86951
486850000000.0,70579000.0,118160000000.0,2.9748e-09,300629,0.05636,-0.25512,0.8716
450160000000.0,65430000.0,113050000000.0,3.38e-09,300632,0.056136,-0.25417,0.88914
488500000000.0,70882000.0,118210000000.0,3.7559e-09,300633,0.050881,-0.25418,0.89198
541830000000.0,78965000.0,124400000000.0,3.0518e-09,300634,0.052839,-0.25418,0.88956
497950000000.0,72607000.0,118390000000.0,3.813e-09,300635,0.053533,-0.25418,0.88653
341360000000.0,48717000.0,100340000000.0,4.2136e-09,300671,0.041606,-0.25418,0.89487
306940000000.0,43159000.0,96376000000.0,3.0381e-09,300672,0.034818,-0.25751,0.88971
392020000000.0,56263000.0,106340000000.0,1.6622e-09,300673,0.036216,-0.2548,0.889
340310000000.0,48313000.0,100300000000.0,1.3582e-09,300674,0.035605,-0.25545,0.88861
300930000000.0,42440000.0,95020000000.0,1.6843e-09,300675,0.03434,-0.25481,0.89152
300340000000.0,42169000.0,95454000000.0,1.4945e-09,300676,0.033781,-0.25552,0.89108
335490000000.0,47835000.0,99138000000.0,3.021e-09,300677,0.036758,-0.25445,0.89131
423800000000.0,60889000.0,110720000000.0,2.8234e-09,300678,0.038394,-0.25743,0.88472
355890000000.0,50626000.0,102280000000.0,2.5267e-09,300679,0.036502,-0.25719,0.88722
288560000000.0,40595000.0,93318000000.0,3.0025e-09,300681,0.034687,-0.25445,0.89386
524570000000.0,76147000.0,122840000000.0,3.9488e-09,300688,0.042295,-0.25521,0.88314
555400000000.0,80828000.0,126490000000.0,4.4041e-09,300689,0.043987,-0.25487,0.88565
571260000000.0,83248000.0,128280000000.0,4.8587e-09,300690,0.045837,-0.25454,0.88847
502900000000.0,73024000.0,119960000000.0,4.4278e-09,300691,0.047412,-0.25419,0.89159
523890000000.0,76039000.0,122820000000.0,1.8568e-09,300693,0.039726,-0.25518,0.88381
530410000000.0,77045000.0,123690000000.0,1.4615e-09,300694,0.039089,-0.25579,0.88346
540310000000.0,78481000.0,124740000000.0,3.4671e-09,300695,0.040548,-0.25479,0.88591
522640000000.0,75889000.0,122790000000.0,3.136e-09,300696,0.039741,-0.25761,0.88205
484980000000.0,70153000.0,117980000000.0,1.627e-09,300746,0.037903,-0.25478,0.88636
485360000000.0,70207000.0,118090000000.0,1.2539e-09,300747,0.037273,-0.2554,0.88599
497980000000.0,72206000.0,119440000000.0,2.9984e-09,300748,0.038637,-0.25444,0.8886
543940000000.0,79118000.0,125120000000.0,3.8023e-09,300749,0.042108,-0.25449,0.88862
417860000000.0,60336000.0,109450000000.0,3.2683e-09,300750,0.040041,-0.25416,0.8915
468880000000.0,67929000.0,115800000000.0,4.0305e-09,300751,0.043681,-0.25418,0.89164
307620000000.0,43650000.0,95776000000.0,3.268e-09,300752,0.037942,-0.25416,0.89432
287160000000.0,40396000.0,93249000000.0,3.1769e-09,300753,0.035621,-0.25416,0.89692
531830000000.0,77284000.0,123770000000.0,1.9716e-09,300764,0.042456,-0.25561,0.87834
524300000000.0,76162000.0,122980000000.0,1.6833e-09,300765,0.041791,-0.25622,0.8781
538210000000.0,78212000.0,124440000000.0,3.8069e-09,300766,0.043516,-0.25519,0.88012
545060000000.0,79292000.0,125160000000.0,4.2691e-09,300767,0.04539,-0.25486,0.88244
569740000000.0,83060000.0,128010000000.0,4.8085e-09,300768,0.047467,-0.25454,0.88514
516370000000.0,74934000.0,122150000000.0,8.0275e-09,300769,0.043713,-0.25785,0.8739
521620000000.0,75741000.0,122720000000.0,3.3646e-09,300770,0.042241,-0.25794,0.87647
525280000000.0,76310000.0,123140000000.0,3.0639e-09,300771,0.040901,-0.25755,0.87922
539410000000.0,78400000.0,124660000000.0,1.8177e-09,300780,0.04101,-0.25517,0.881
532370000000.0,77368000.0,123950000000.0,1.5138e-09,300781,0.040342,-0.2558,0.88073
584600000000.0,85332000.0,129590000000.0,4.7719e-09,300782,0.049667,-0.25419,0.88812
462190000000.0,66804000.0,115330000000.0,2.0768e-09,300857,0.067975,-0.25726,0.86689
462480000000.0,66853000.0,115370000000.0,1.9454e-09,300858,0.065916,-0.25686,0.86689
469050000000.0,67840000.0,116090000000.0,1.3575e-09,300859,0.06483,-0.25532,0.86779
467770000000.0,67651000.0,115960000000.0,1.0371e-09,300860,0.064637,-0.25571,0.86701
485410000000.0,70281000.0,117950000000.0,8.0164e-10,300861,0.069339,-0.25588,0.86703
482840000000.0,69895000.0,117640000000.0,6.626e-10,300862,0.069242,-0.2553,0.86778
488760000000.0,70776000.0,118310000000.0,7.0325e-10,300863,0.069873,-0.25593,0.86777
486050000000.0,70357000.0,117990000000.0,2.0873e-09,300864,0.07019,-0.25761,0.86864
455890000000.0,65829000.0,114400000000.0,1.8143e-09,300867,0.070243,-0.25877,0.87116
473710000000.0,68535000.0,116600000000.0,1.0767e-09,300870,0.067389,-0.25527,0.86763
474440000000.0,68647000.0,116690000000.0,1.042e-09,300871,0.067465,-0.25565,0.86696
491950000000.0,71242000.0,118620000000.0,1.2627e-09,300872,0.069416,-0.25506,0.8697
503970000000.0,73033000.0,120010000000.0,1.0988e-09,300873,0.07007,-0.25562,0.86946
499850000000.0,72403000.0,119460000000.0,1.8312e-09,300874,0.070243,-0.25654,0.87107
